Genre	ZCR Mean	ZCR STD	Spectral Centroid Mean	Spectral Centroid STD	MFCC 1 MEAN	MFCC 1 STD	MFCC 2 MEAN	MFCC 2 STD	MFCC 3 MEAN	MFCC 3 STD	MFCC 4 MEAN	MFCC 4 STD	MFCC 5 MEAN	MFCC 5 STD	MFCC 6 MEAN	MFCC 6 STD	MFCC 7 MEAN	MFCC 7 STD	MFCC 8 MEAN	MFCC 8 STD	MFCC 9 MEAN	MFCC 9 STD	MFCC 10 MEAN	MFCC 10 STD	MFCC 11 MEAN	MFCC 11 STD	MFCC 12 MEAN	MFCC 12 STD	MFCC 13 MEAN	MFCC 13 STD	MFCC 14 MEAN	MFCC 14 STD	MFCC 15 MEAN	MFCC 15 STD	MFCC 16 MEAN	MFCC 16 STD	MFCC 17 MEAN	MFCC 17 STD	MFCC 18 MEAN	MFCC 18 STD	MFCC 19 MEAN	MFCC 19 STD	MFCC 20 MEAN	MFCC 20 STD	MFCC 21 MEAN	MFCC 21 STD	MFCC 22 MEAN	MFCC 22 STD	MFCC 23 MEAN	MFCC 23 STD	MFCC 24 MEAN	MFCC 24 STD	MFCC 25 MEAN	MFCC 25 STD	MFCC 26 MEAN	MFCC 26 STD	MFCC 27 MEAN	MFCC 27 STD	MFCC 28 MEAN	MFCC 28 STD	MFCC 29 MEAN	MFCC 29 STD	MFCC 30 MEAN	MFCC 30 STD	MFCC 31 MEAN	MFCC 31 STD	MFCC 32 MEAN	MFCC 32 STD	MFCC 33 MEAN	MFCC 33 STD	MFCC 34 MEAN	MFCC 34 STD	MFCC 35 MEAN	MFCC 35 STD	MFCC 36 MEAN	MFCC 36 STD	MFCC 37 MEAN	MFCC 37 STD	MFCC 38 MEAN	MFCC 38 STD	MFCC 39 MEAN	MFCC 39 STD	MFCC 40 MEAN	MFCC 40 STD
blues	0.052467009860788866	0.032981581751793373	1210.1413910383078	363.091644620145	-227.37747	47.362747	90.4707	14.960045	-9.836583	22.889072	34.25873	10.00748	-1.803534	8.760944	6.1636276	7.071894	-3.4835925	7.3503675	-0.8749691	6.4928474	-7.240097	7.068726	-0.17666735	6.5286226	-3.4193048	6.09911	-3.8791456	6.2489347	-6.834499	6.013318	2.6130629	4.779722	0.18233797	5.455827	1.0895549	4.510583	-3.552354	5.1375527	-0.59535635	4.249991	1.6580014	4.2097588	-1.5653622	3.6475244	-2.0884793	4.0091705	-0.9381669	3.4471605	-0.14853802	3.6538057	0.42501134	3.0551455	0.008391553	2.9306035	-0.07466468	2.8223567	0.3012358	2.5778203	-1.3199381	2.6737845	0.69939214	2.3480573	-0.31764877	2.353619	0.519764	2.0552363	-0.40670094	2.183404	-0.08142335	2.0529552	-0.2294313	1.9530563	0.25387624	1.7604074	-0.3611952	1.847748	0.48978528	1.5492972	0.17587757	1.599796	0.2289939	1.698714	-0.48281935	1.7563378
blues	0.04727604770881671	0.03284804303651859	1120.1665687071636	419.9194082322527	-252.70705	55.951786	90.091064	17.939196	-4.0501876	23.957651	39.738567	12.164193	2.638166	11.028181	5.3054047	9.397044	-1.2242136	8.3195505	-1.8103738	8.082493	-4.874075	6.8693748	-1.4921633	6.50309	-0.82271445	6.0447807	-1.0985233	5.9515777	-2.8565516	6.5383067	-0.25936618	4.879779	0.9328204	5.6716805	-0.7757941	4.98695	-4.859683	4.6389127	-2.1235998	3.970632	0.16276266	4.006705	-0.47609848	4.588612	-0.25844327	3.903403	-1.5594606	3.8630645	0.026258606	3.9618309	-0.81405073	3.2161272	-0.5937315	2.8924742	-0.1837686	2.9475386	0.061964244	2.556985	-0.8701829	2.5336847	0.6938238	2.368531	0.17204724	2.2923343	0.17539386	2.067839	-0.44098246	2.119767	-0.11883769	1.9456041	-0.19467019	1.9143629	-0.09430018	1.7956915	0.18108001	1.7943506	0.39015093	1.6846538	0.43405914	1.7798791	0.12780385	1.685072	-0.33889422	1.7398967
blues	0.051697390999613305	0.03659598303130558	1109.3207630441668	372.41125945676066	-242.82799	46.570675	85.79718	13.545536	-3.0352666	26.775969	37.26205	11.199784	3.9111915	9.259618	1.8540906	10.177916	-1.7870803	8.625782	0.044243716	7.1404314	-2.7333717	6.9075575	-0.7056321	6.826333	-2.2278645	5.9281664	-0.9692666	5.8506293	-2.501989	5.5355434	2.109054	5.1714106	2.3658462	5.667151	-0.7591075	5.1395736	-1.9058106	4.619679	-1.9207239	3.9631546	0.5136687	4.382379	-0.64242125	3.9106936	-0.48544374	3.8757527	0.5261887	3.6254463	0.27319935	3.433987	-0.6452462	3.066111	0.66725594	2.8597066	0.04144536	2.6364703	0.72755456	2.8849926	-0.41068238	2.6201892	0.0046676374	2.496391	0.47713548	2.563187	0.023284806	2.3132765	-0.6213982	2.3966486	0.22843368	1.9781109	-0.022075564	2.071154	-0.110549286	1.7611498	0.19456117	1.7996409	0.28838223	1.7256862	0.6046445	1.7786323	-0.034191415	1.622215	-0.4036093	1.8645178
blues	0.05197268646075019	0.03855994632178308	1198.8570176825062	402.42583863261996	-260.08334	57.724472	80.981575	18.511631	0.1396229	25.553873	32.011417	12.658977	3.6998048	10.918185	3.784994	11.102696	-0.7045421	9.763542	0.7318077	8.832324	-3.116462	8.228328	0.43807864	7.580992	0.85880214	6.5197062	-3.240594	6.710029	-0.462851	5.281331	-0.2981915	6.465771	2.4052877	5.775665	0.5004743	5.9261246	-2.773608	5.566786	-0.0604012	4.536732	1.5021081	5.363193	0.12766658	4.677499	-0.095280506	4.7358913	-0.19194923	4.118693	0.5419687	4.0773973	-0.14018388	3.8079505	-0.482753	3.4730508	-0.030242713	3.0461314	0.37873137	2.7847357	0.18571664	2.6751668	-0.30594677	2.6091788	-0.31421235	2.5783992	0.10522881	2.3304014	0.15868598	2.5226877	-0.17403276	2.3491285	-0.29754025	2.2707589	-0.06774559	2.0972543	-0.18007642	2.1292007	0.0077030347	1.8946711	0.058139626	1.8281438	-0.16811778	1.8496171	0.06174688	2.1874554
blues	0.07241441294470224	0.050454799582861906	1392.0263572927067	447.70140955940565	-219.82487	39.462246	89.41738	14.595545	-17.074467	21.592712	39.177807	14.558498	-4.333296	9.864454	2.871875	9.512198	-3.3779247	8.402027	2.814582	6.723531	-5.649585	5.9652634	-3.2493188	6.372458	-3.5716712	6.779239	-1.2998774	5.952089	0.050538655	5.91534	1.4788593	5.9068093	-0.89911944	6.340727	2.5226	4.4969106	-3.9537208	4.539439	-2.8431025	4.184893	1.1755474	4.366471	-0.31813374	4.384934	0.94698554	4.770615	-0.04399615	3.7800155	0.5417057	3.8198369	-1.1418414	3.2482483	0.17856777	3.0474977	-0.0077162622	2.7645323	0.26864055	2.710309	0.09620272	2.7033956	0.5390183	2.6151454	-1.1843764	2.600089	0.80587053	2.3751957	-0.31209305	2.271218	0.2373048	2.389736	0.016137676	1.9831929	-0.022363944	2.031824	-0.4357134	2.186661	-0.114809655	1.8600899	0.06375542	1.977519	0.28679505	1.8927772	-0.25573897	1.8207631
blues	0.04801998743232792	0.02857617645815396	1115.5894796268244	324.8254156400099	-239.54341	51.25505	93.77357	17.447435	-10.996283	22.217533	32.19693	13.794941	6.538087	10.080787	6.6572485	8.556795	-1.1857178	7.860812	0.5577889	7.4562864	-7.6412487	6.360176	-0.46027485	6.1894736	-3.8729339	6.4147263	-0.9414418	5.6458707	-2.4773073	6.0580487	-1.2376326	4.680532	0.8122337	5.747099	-2.226079	4.9257584	-5.299058	5.077047	-2.0688868	3.6501222	0.44944552	3.7707262	-1.2029117	4.328488	-0.7424056	4.008726	-1.5278317	3.7133884	-0.6704839	3.7323031	-0.9409178	3.4148262	-0.2750346	2.8546288	-0.94541425	2.7850382	-0.15144949	2.5253296	-0.60603553	2.33556	0.009839347	2.3120742	-0.4203007	2.195716	0.3920528	2.140097	-0.27987155	1.9938331	-0.2611797	1.9546652	-0.56087005	1.8149389	-0.2596772	1.6663035	0.1646451	1.7577435	0.15611888	1.6792965	0.25953433	1.6771522	0.16859546	1.7437446	-0.30439684	1.7564855
blues	0.05289486961040216	0.05698632515321641	1648.8848322083286	843.9144219009381	-222.94905	43.255657	78.05345	21.937908	18.94732	14.57162	16.340315	10.900662	3.2311945	10.689708	15.286771	8.690769	-7.6967883	12.603457	10.739388	7.689557	-10.566467	6.858619	6.194304	6.9802837	-10.039138	7.5312333	1.9388248	6.07366	-1.5868989	6.158128	4.6999855	5.9679723	-0.6763858	5.7281237	1.114918	5.664961	-3.1654627	5.9096327	1.637942	5.1356773	-2.8740623	4.5185738	-0.69599915	4.439599	-3.0549836	4.727326	0.86291444	4.090341	-3.1096063	4.1550007	-0.82543445	3.3706415	-0.1712014	3.314628	-0.14553069	3.0190196	-0.6300445	3.0216606	-1.0132527	2.905522	-0.35353488	2.6076496	-0.36141634	2.4072552	-0.94617957	2.267488	0.26040798	2.413809	-0.35081285	2.3740466	-0.93699396	2.1379194	0.18428025	2.1229682	0.1835302	1.9145865	-1.0672024	1.7988262	0.7156413	1.96081	-0.5672549	1.9296277	-0.046328757	1.8331861
blues	0.039366118039443156	0.030750114988892845	1379.0236797531356	742.2739017940461	-206.00716	28.08608	87.66783	19.070444	20.71354	12.174333	18.22828	11.721764	1.5496001	10.342941	12.151942	7.9618244	-7.75178	9.213539	13.06703	7.1914043	-10.6192665	8.721792	6.2648263	6.8958893	-6.47146	5.910091	2.2498758	5.514567	-6.032131	5.596123	2.208914	5.509978	-0.68570185	5.313615	-0.63805187	4.9244857	-3.8583727	4.9611893	0.6055033	4.897424	-2.2275555	4.129597	-2.3332071	4.2170634	-0.4788103	3.550355	1.0850315	4.139227	-2.514669	3.791594	-0.19588263	3.6433737	-0.80933523	3.5063627	-0.6630598	3.3078775	0.6818373	3.2378182	-1.7878302	3.026874	-0.37040642	2.8324997	-0.120298274	2.4664311	-0.56098735	2.3128874	-0.49589399	2.3294177	0.16012967	2.06491	-0.8545989	2.086493	-0.42884505	1.9590505	0.5144686	2.050662	-0.32424235	1.7475368	-0.5450601	1.737517	-0.2890184	1.7092992	-0.0037319127	1.8031344
blues	0.04294722484048724	0.03310855531387314	1330.6062681557469	593.5049018939297	-210.63547	29.58039	85.144035	18.560755	17.405752	13.0644	20.491085	10.655124	3.9926264	10.685699	13.851493	8.507761	-8.830181	10.434596	10.506213	7.6807537	-10.807601	6.9301186	3.8529813	7.209073	-10.365809	7.1543565	-0.10087303	6.886873	-3.4850812	7.871187	4.627546	6.2111435	0.030344432	6.738023	3.2951016	6.4521766	-4.050005	6.430292	0.010392049	5.825489	-3.0845282	4.8755703	-0.4479257	4.538744	-3.9267118	4.836885	-0.123767875	4.7052674	-2.566498	4.3262825	-1.3375213	3.8111455	0.18583784	3.6047537	-0.33929297	3.3728325	-0.70532095	3.1166148	-1.1039172	3.4524248	-0.7068541	2.9674253	-0.5101873	2.6654592	-0.22367969	2.4030676	-0.28449953	2.4188654	-1.3264594	2.6183467	-0.69924426	2.4704108	0.6300138	2.4307604	0.10326534	2.245638	-0.8765483	2.022747	0.81035465	2.1436298	-0.29254195	2.01683	-0.11458666	2.0906641
blues	0.03938839846771075	0.0561969361557821	1309.7746510229813	869.5606669937755	-252.99698	48.48326	82.20633	21.324673	18.346727	13.949727	17.380249	12.352576	6.762444	12.424848	17.733057	8.733445	-4.091324	9.1580925	11.322812	6.9466343	-3.0635252	8.986927	5.601583	6.9454904	-5.4955826	7.370251	1.5877452	5.475458	-4.1038814	6.191864	2.741198	6.2241974	-1.4217163	5.2758975	-2.319993	4.2199116	-1.4098848	5.12709	0.51197314	4.1768093	-4.3417068	4.227937	-3.165722	4.480216	0.09969595	4.0320973	0.38776127	3.2022517	-1.950582	3.2378373	-1.5853741	3.1039972	-0.7962904	3.2193537	0.5100919	3.0293865	0.14524415	3.0746691	-0.31311044	2.7493372	-0.34308177	2.50321	-0.94296277	2.6847765	-0.20093359	2.3150144	-0.42105034	2.0061057	0.14563213	2.2330372	-0.6378657	1.8461307	-0.4379064	1.7424765	0.00051010144	1.7814027	0.089435436	1.7137702	-0.7461031	1.6558363	-0.19084036	1.5539255	0.036011826	1.8635852
blues	0.04197368341550657	0.03793596136045574	1430.6028402421157	837.1506664304517	-223.29694	36.430267	82.86264	19.75607	28.401352	10.502833	18.655996	12.60214	0.21366957	10.86547	15.307879	8.880711	-7.921316	10.066395	11.867072	7.651559	-8.645939	6.6130867	5.4841423	8.573286	-10.1546755	6.4834456	0.9587355	5.8180556	-3.518942	5.855918	4.179868	5.5883265	-1.2537104	5.105777	-0.59620196	4.9850945	-3.5419483	5.261512	1.5692259	5.22478	-2.3476098	4.5399003	-1.0910283	4.707146	-1.2889286	4.2080817	0.646735	3.6857173	-2.5282989	3.4132006	-0.8257376	3.425576	-0.650932	3.1803906	0.2130188	3.3642027	0.39786822	2.9311063	-1.7909832	2.9872725	-0.2928191	2.6148992	-0.38941768	2.589522	-0.09637548	2.5242786	-0.10066848	2.227365	-0.18029635	2.1494093	-0.49075702	2.2782145	-0.1269433	1.8887001	-0.035341557	1.974714	-0.11871488	1.8552746	-0.0669511	1.9738698	-0.40626118	1.9551948	-0.023402162	1.9098693
blues	0.04570244525812065	0.026290158825679158	1537.0761619483683	583.9879011086794	-211.17975	40.655884	80.143425	16.692064	17.370567	14.206965	14.921978	11.929126	1.4706382	11.046444	16.924965	8.9799385	-7.3697357	10.840241	11.105937	7.682136	-11.844461	7.443838	6.503204	7.781049	-8.213545	6.746972	-1.1451428	5.845317	-4.8506665	6.6706014	1.6083431	5.987295	0.86777526	5.401543	1.9142275	5.124841	-4.95212	6.293032	1.5822977	4.7565236	-2.4156394	4.5768914	-0.6831149	4.154947	-2.4418697	4.4475656	-0.40060532	3.8602204	-1.6915381	3.5256302	-1.2849327	3.2989957	0.106576614	3.3773282	0.43592027	3.0915253	0.09543867	2.901781	-1.4199322	2.754947	-1.0604678	2.6495595	0.2825281	2.8060691	-0.5280574	2.4012847	-0.27546605	2.525577	-0.6919299	2.3913891	-0.5583706	2.1298048	0.23857187	2.086065	0.23009384	1.9761363	-0.9634919	1.7404846	0.3370595	1.8240184	0.016487481	1.7974895	-0.5657114	1.937789
blues	0.04541997474381284	0.023957906684210984	1507.1579850499309	643.3657710401214	-188.07565	28.408695	86.55055	17.635561	13.696027	13.387981	10.969772	8.890316	-1.0475441	9.748542	13.953319	8.1793585	-9.736271	7.615791	13.164425	6.4444523	-8.443284	7.827228	4.666211	7.3696237	-7.6502976	5.4108324	3.33254	6.0399113	-5.54022	5.9250116	1.456192	5.366206	-4.093337	4.8992805	0.9302966	4.640072	-2.1517875	4.3483253	0.9407892	4.181825	-3.144216	4.5358253	-2.9259655	3.912029	-3.2937648	3.660041	1.9820184	3.5150464	-1.4232994	3.768132	-1.2288408	3.5496683	-1.602462	3.1842418	-0.72588193	3.0347028	-0.38442385	2.696456	-0.71611834	2.666882	-0.46839187	2.903865	1.2806492	2.3895233	-0.71179026	2.0925534	-0.84798235	2.1396744	-0.6788558	1.9963253	0.3357337	1.8425814	-0.4433322	1.9343151	0.14317086	1.7878072	-0.15011172	1.5991219	0.510776	1.7055905	-0.09542666	1.651326	-0.607256	1.6999632
blues	0.03690734060808198	0.01866915333643142	1247.5800479447862	513.5590568270908	-197.67355	33.884388	88.25858	15.701541	18.065432	9.437059	16.626873	13.272569	0.7199438	9.443295	13.5501995	6.9486723	-8.153577	11.723201	10.479274	7.5771337	-11.801091	6.3649507	1.3515217	7.68735	-9.182707	7.096968	-0.5237182	6.4039745	-4.075023	5.7157516	4.069438	6.232576	-1.2887616	5.4609795	-0.32860813	5.756482	-4.3896627	5.567215	0.51700866	5.3762093	-5.110144	4.596709	0.75970143	4.8514023	-2.8170846	4.4371953	-0.26435077	3.6386123	-2.1172144	3.993101	-1.8847996	3.5408604	-0.9012626	3.4293563	0.3741934	3.2966864	-0.3018405	3.1013165	-1.237324	3.047371	-0.8566096	2.7661493	-0.27404553	2.743356	-0.38185573	2.5408745	-0.5937077	2.405819	0.4020848	2.1792777	-1.1227242	2.3011434	-0.4112842	2.0371299	0.5903063	1.8857354	-0.52579474	1.903056	-0.15946895	1.9146258	0.03474789	1.8801491	-0.72963184	2.0133524
blues	0.048163866130123745	0.0356653236643039	1188.4732078138645	607.9548803606285	-269.1518	60.360424	81.46394	16.149612	11.200633	19.566582	15.842309	11.797163	4.1214437	13.618429	14.706868	10.935082	-3.731122	10.555627	7.873744	10.539255	-5.7789955	8.704021	3.19216	6.9592743	-5.210491	7.9902244	-1.8777639	7.0872273	-2.2380521	6.5121317	0.051961828	6.916266	-1.6069705	7.8883004	0.48380303	6.763446	-2.148475	6.5917706	-2.3456423	6.4544716	-0.041180156	5.4189076	1.4833331	5.235096	0.58417404	4.7624598	1.0291746	3.6633415	-1.7811365	4.044169	-2.9419005	4.5348797	-1.2644485	3.5151634	1.0414737	3.5588756	0.40513885	2.9629102	-1.4253953	3.172136	-0.7018493	2.5827167	-0.98953724	2.72453	0.5926889	2.9456477	1.2731504	2.7754416	-0.58532953	2.7585328	-1.4793825	2.584139	-0.6916731	2.2332535	0.77088034	2.2683842	0.0118983155	2.3871496	-1.1772147	2.377741	0.011323603	2.4502501	-0.6362688	2.0610418
blues	0.044373172249613305	0.04488240348847741	1514.1569585845884	742.8902206929147	-199.28813	34.850754	81.612915	18.542486	19.333693	11.36408	15.239142	10.898671	2.8366964	9.660942	14.134771	8.302302	-10.449858	7.267809	11.26115	7.092702	-5.217008	8.721094	6.682346	6.675334	-11.597341	6.288983	1.350615	5.4932194	-5.8203993	5.6359105	1.8646051	5.1003284	-3.4277675	5.500232	0.24173184	5.06487	-4.337025	5.3116727	2.587055	4.418058	-4.407293	4.111294	-3.6423984	3.9651322	-1.5800543	3.6563587	2.6850374	3.7277594	-3.5103166	3.7121694	0.21353978	3.7711163	-1.3970654	3.118471	-1.1722653	3.0812068	0.6811813	2.6013637	-1.4649614	2.6703384	-0.82991755	2.3709817	1.0859369	2.2906778	-0.6225212	2.1511717	-0.7448932	2.2803066	-0.7577019	2.064115	-0.11207636	1.8512585	0.012957456	1.8079485	-0.20242196	1.8715708	-0.020752935	1.7157487	0.24806766	1.6491661	0.029673034	1.7207646	-0.6611908	1.863718
blues	0.03532089858855375	0.03075730664704145	1151.310495788512	717.3900448757453	-258.94983	46.12374	89.58984	18.789083	21.078274	11.049135	13.06863	11.021391	5.927505	11.672034	13.414559	8.931432	-2.123821	10.7082	5.8810005	8.047464	-5.5738044	6.8907905	0.07056023	8.044737	-5.302022	7.1467195	0.5136985	5.89624	-2.8352673	5.883718	0.2768529	5.4384403	-0.60488325	5.3666906	-1.4242249	5.6847153	-0.9172454	5.772364	1.170034	4.7188816	-1.1125324	4.80861	0.43637738	4.900931	-0.60934836	4.1716275	0.94963473	3.479131	-2.3669138	3.4433994	-1.7226093	3.2991848	-0.8921442	3.107856	-1.205038	3.0669153	0.82088757	2.8803885	-1.0494661	2.7611775	-0.40519145	2.6522665	0.07390096	2.5986826	-0.13481522	2.4150515	-1.0753477	2.640269	0.63555443	2.5080154	-0.7902693	2.1029236	-0.3865539	1.8360362	0.2232054	2.1441953	-0.9233842	1.689105	-0.36542788	2.154585	-0.22272184	1.6838555	-0.40941882	1.8832796
blues	0.09764303279679042	0.03718078366934725	2272.4696393575086	449.81302812174147	-167.46245	28.353514	54.75226	12.053045	-0.46303827	13.357071	35.070034	10.188462	-5.9014096	9.543565	17.600634	7.2506323	-5.809901	7.882922	8.515573	6.2643414	-8.035688	5.8978634	6.853369	7.678969	-9.246583	5.5477614	3.3661542	5.4231157	-2.5060697	5.4112587	3.6479487	5.202366	-7.6639423	4.263751	4.8555512	4.466335	-2.829771	4.307068	0.30566457	4.1028366	-2.5105293	3.9273949	2.2475536	3.7887685	-2.3781	3.5655036	0.30097324	3.2974277	-1.2362696	3.571386	1.1184053	3.0861073	-0.15394108	2.75956	1.0029032	2.8374305	-1.4993721	2.5746193	0.7321152	2.4271288	-1.0217605	2.4339597	0.3982595	2.226208	-0.07277789	2.1059098	0.21573167	2.2360568	-0.7387876	2.0452514	0.97743636	1.8631353	-0.89296955	1.850626	-0.053813707	1.674665	0.16463652	1.6318403	0.34458867	1.6989993	-0.34076858	1.6744733	-0.1677691	1.7817397
blues	0.10226074596384377	0.039947447933169344	2390.421813618198	553.7029068174098	-162.84929	24.176828	54.30926	13.809293	0.31631225	14.042143	23.796082	9.531228	-4.3277006	9.156078	16.092716	7.2574396	-1.7659192	8.003742	12.744808	7.710341	-9.390361	6.4241533	6.8656526	8.178172	-8.014741	6.3839083	6.166935	5.920891	-0.59067094	5.9959717	2.6195576	4.5200815	-7.2274275	4.5543556	7.3106256	4.478947	-3.4165375	4.4271007	0.31844336	4.2801204	-3.0464973	3.930935	1.8467566	3.8415966	-1.6915611	3.489469	0.29738626	3.5222602	0.07110468	3.5549476	1.4350244	3.250083	-0.49535084	2.6474304	0.8753342	2.8908365	-2.5122728	2.5398254	1.1852199	2.2611117	-1.029688	2.260424	1.2847102	2.2580824	-0.526163	2.1594925	-0.3902341	2.042704	-0.78374726	1.9351511	0.44662672	1.7759109	-0.36971113	1.8178309	-0.03343693	1.7621092	0.3707597	1.6571332	-0.047342516	1.7756023	-0.302159	1.5069017	-0.18579827	1.7687672
blues	0.09782391966357308	0.042732002354603726	2301.5769168965485	452.9134053437981	-185.65593	25.083689	46.941795	13.092024	-3.5977666	14.599515	37.959614	8.085858	3.46622	8.013277	21.906713	6.629002	-3.1123836	7.476845	15.9242525	7.1946316	-4.1728764	7.8016305	3.3815067	7.092327	-12.530862	7.2424808	5.171212	5.961009	-0.4615767	6.6617856	3.3921416	6.4425845	-6.8471427	5.1914296	8.555207	5.6431503	-2.4388235	5.2951283	-0.44180843	5.205976	-2.1627314	6.788704	4.2497106	5.342422	0.2629894	5.1256895	-1.0544434	4.1509433	-1.8375708	4.2907214	-0.47811475	4.030852	-0.90887326	3.646224	0.9066279	3.4618998	-0.8720606	3.0015345	1.2820934	2.9916096	-2.0583293	2.817184	0.5151648	2.6043649	0.8402119	2.558873	-0.4954835	2.3407233	-0.5210394	2.259088	0.9396176	2.0276215	-0.14833872	2.2923837	-0.80067676	1.8789605	0.7284993	2.023387	-0.95877546	2.149731	-0.44529665	1.9550586	-0.17828485	2.1453424
blues	0.08717463022041763	0.0349986165689205	2155.845202161907	433.7105662574266	-168.5534	31.4271	59.168587	11.49611	-1.6182524	14.006453	21.433691	8.0570345	-2.251676	8.0609665	17.044453	8.160982	-3.536824	7.345694	14.152298	5.851151	-7.2022853	5.6846046	7.143421	7.4182186	-11.026813	5.5525484	3.9386277	6.0066094	-3.5552225	4.9368634	3.814367	4.612723	-6.5936623	4.886808	3.1786773	4.7631574	-2.872798	4.1991944	1.8559881	5.083563	-2.2792795	3.892827	2.5079908	3.9622648	-1.0903202	3.9727116	1.3448914	3.6920946	-0.96455437	3.8295085	0.17788227	2.9443028	-1.006814	2.8587158	1.2798679	2.6038897	-1.9966376	2.5184467	0.787343	2.5141828	-0.1376322	2.3182123	-0.11903569	2.3180764	-0.65546113	2.1556134	0.96017027	2.052804	-0.8405754	1.7889351	0.18162715	1.832825	-0.27631086	1.8313698	0.11131996	1.7249738	0.018677885	1.6595826	0.20179076	1.7371122	0.003468855	1.5836291	-0.2230066	1.7608864
blues	0.09252533171403712	0.030041231172303187	2279.0311186490417	413.41583787097176	-165.48477	16.230427	52.85425	11.374701	-2.8194752	12.472491	30.855291	7.970414	-2.0767817	7.023351	20.44993	6.4776115	-3.920995	6.656498	13.816796	7.415093	-6.2795506	7.971864	3.7736256	7.626632	-10.295307	7.2247877	5.597541	7.724914	-1.9872433	6.8022017	2.701927	6.1458235	-5.947615	5.487069	7.5139136	5.762613	-0.5678617	5.3245764	1.1688368	4.5781703	-2.7749667	5.293548	2.6496613	4.98652	-0.9075294	4.5801897	-1.0679328	3.804101	-1.006478	3.9013498	0.11934127	3.192557	-1.1488166	2.9560452	1.2937577	2.9868777	-1.2498131	2.7367501	0.88479435	3.0000565	-2.0849214	2.6131332	0.9675031	2.621325	0.26485884	2.1321797	-0.53921884	2.1433332	-0.8575649	2.2549632	0.8810817	2.0178163	-0.53673345	2.0727577	-0.09533914	1.9153637	0.7146724	1.8591396	-0.25808683	1.6965041	-0.050957493	1.8171915	-0.12966819	1.9313301
blues	0.048048310010634185	0.016315251808262494	1739.1187830723618	380.64610381469265	-196.72963	16.592436	55.537197	10.920485	8.718282	9.94176	43.69192	6.5539556	4.3142314	5.8848896	19.26717	6.0313377	-2.173475	5.8825827	13.586191	5.517586	-5.4641423	5.8182445	2.197922	5.213262	-10.191639	5.6664796	4.079901	5.339316	0.39587092	5.0913343	2.2654817	4.587428	-7.339359	4.281257	5.669254	4.5918674	-1.7971842	4.04454	-0.39224738	3.9588535	-3.4056768	3.7215285	3.1917162	4.1071687	-0.8282045	3.5921433	0.4013955	3.458164	-1.0374037	3.6519306	-0.6048545	3.126135	-0.41670692	2.623451	0.5583267	2.9159408	-1.3335903	2.2567172	0.81114477	2.4827232	-1.026937	2.212405	-0.35389292	2.2063408	1.432044	2.2798073	-0.17719273	2.0497217	-1.7542567	2.0568042	0.96053183	1.7786039	-0.36620337	1.6552026	0.18872786	1.6400806	-0.0025233324	1.6306797	-0.05603644	1.5744667	-0.05227959	1.5972997	-0.09722774	1.6297628
blues	0.05845780162412993	0.030123828445441498	1913.013075046242	575.9580467301105	-209.05087	27.815083	55.56627	15.6908655	11.253314	11.177565	34.594715	9.141328	3.357742	7.3842645	18.379606	6.4056454	-3.3206677	8.1082735	11.353241	6.2066603	-7.0562086	6.045782	2.284848	5.939965	-7.859345	5.5184965	3.504827	4.9967504	-1.1496488	4.79927	1.2687677	4.700847	-6.7229548	4.2875566	5.618977	4.284955	-1.81923	4.5063457	-0.20687172	3.7166522	-2.437289	3.8423765	3.6857424	3.963403	-1.1717373	3.497543	0.19926135	3.1650736	-2.1988149	3.2407093	0.24988218	2.9976795	-0.8847682	2.784913	1.0108976	2.5501475	-1.20992	2.4027321	0.8370329	2.318854	-1.4223281	2.2880874	0.04791601	2.1595209	0.96742743	2.2135553	-0.38486806	1.9763931	-1.084635	1.9017311	0.8738559	1.7303017	-0.341231	1.7240528	-0.1788668	1.6384943	0.25031647	1.5856534	-0.020481382	1.5764651	-0.34602186	1.5458223	-0.025501372	1.6805806
blues	0.07532370818832174	0.028984417568811274	2013.0124617688691	403.3013014050923	-187.95517	21.223782	57.89736	11.406741	7.0897713	10.636948	37.1993	9.179604	-3.8254364	8.246069	18.36142	5.9248466	-4.39942	6.243347	9.433944	6.8876557	-11.175289	5.7696104	0.080413654	6.1822414	-11.496558	5.7315435	4.5291767	5.002562	-2.3187807	4.879368	0.21433502	4.5963883	-5.551326	4.2530527	7.059609	4.4982452	-3.0370111	4.43981	1.0009326	4.593091	0.057579897	4.3493724	3.1509438	3.6720424	-0.26989883	3.5060134	-1.6501569	3.8536482	0.45485395	3.4149034	1.0026073	3.1766453	-1.1954783	2.8341475	1.3402696	2.6872694	-1.2234039	2.5982134	0.90797657	2.5203166	-1.4674481	2.4221938	0.7258513	2.3000715	-0.34302607	2.0702837	0.38824227	2.1794894	0.1292966	1.8666599	-0.3227595	1.8069276	-0.51728535	1.7668641	-0.30583775	1.8701752	0.22596747	1.743148	-0.026856318	1.6704724	-0.022682838	1.5039251	-0.0014261953	1.7086587
